,default_risk_proba,income_score_norm,composite_score,credit_category
8021,0.18055837893332116,7.047119093784087e-08,0.5736091558880325,Medium
4415,0.01417969773825043,0.002400676013136117,0.6907944143871655,Medium
7042,0.05690613036151335,0.5016903150058813,0.8106728032487049,High
13245,0.0312586749731709,1.412885799212438e-06,0.6781193513845201,Medium
11152,0.020148780067189415,0.9531926630706772,0.9718536528741706,Excellent
6868,0.5115549028583667,0.13714937581863315,0.38305638074473325,Low
7526,0.09866559325344672,0.6525620921698817,0.8267027123735518,High
14086,0.006321695727420916,0.0001386421653085575,0.695616405640398,Medium
1004,0.8003510793355778,0.5968864291332008,0.31882017320505573,Low
13823,0.11496067688033705,0.8530605312059539,0.8754456855455502,Excellent
12905,0.7606336663251274,2.2799887217734183e-13,0.16755643357247918,Low
19997,0.09575101206687345,0.5841293324413451,0.808213091285592,High
12621,0.5780920758652227,0.6363187169436658,0.48623116197744387,Low
2957,0.9435517160252413,2.7775649968664605e-10,0.039513798865658,Low
12854,0.09434495220279696,0.9025580507540862,0.904725948684268,Excellent
13411,0.5209140163944006,0.5809484698510143,0.5096447294792239,Low
19105,0.5906160870599502,0.5970919592550954,0.4656963268345635,Low
12647,0.9574491305177744,0.6210248333261955,0.21609305863541658,Low
16345,0.9178870931759692,0.5948619369308236,0.23593761585606865,Low
17680,0.0429795660065418,0.7515129028442314,0.8953681746486901,Excellent
4837,0.7949572154097554,0.6076139724425493,0.325814140945936,Low
11199,0.9368612563636313,3.0476516597952756e-06,0.044198034840956045,Low
7831,0.025085086395851525,0.3690723268688743,0.7931621375835662,High
4884,0.012781282323311015,5.553532289133947e-11,0.6910531023903428,Medium
17195,0.041280399886403064,0.5551101487555304,0.8376367647061769,High
2921,0.006367896453655645,0.5810937324693993,0.8698705922232608,High
10212,0.5643769087032875,0.0021374209599102677,0.3055773901956718,Low
8967,0.014360648913814484,0.09253739889280468,0.7177087654281712,Medium
17115,0.2711478022988138,0.008712026065576146,0.512810146210503,Low
10515,0.019332259205806026,1.0305095718866847e-07,0.6864674494712228,Medium
11139,0.7564290159262465,3.7035257596023566e-05,0.1705107994289063,Low
15397,0.013989213714080366,0.9397832253274669,0.9721425179983838,Excellent
16199,0.019798401601296194,0.5863214065535041,0.8620375408451437,High
14660,0.03631459573724654,0.9740404080764485,0.9667919054068619,Excellent
7044,0.00770641672837734,0.007542089336265122,0.6968681350910153,Medium
19883,0.02038150574269329,0.9515864221204708,0.971208872616256,Excellent
763,0.22336842658715825,0.5518782731474173,0.7092055833332144,Medium
14188,0.01515553061620433,0.6325553420878586,0.8791577311950145,Excellent
18515,0.3369846813898158,0.06151180379282618,0.4825642641649767,Low
1717,0.9088179354972253,0.6066368063695009,0.24581848706279252,Low
8269,0.5019223493691276,0.8918494013462334,0.6162091758454806,Medium
19337,0.5517280372942351,0.7830154924906441,0.5486950216412285,Low
5915,0.006664648688340803,0.2781859035524172,0.7787905169838865,High
12748,0.03603327410496973,0.18061103204995094,0.7289600177415064,Medium
9989,0.010831232993409963,3.758480252302987e-09,0.692418138032157,Medium
11371,0.023237084440401904,0.04673463076540435,0.69775443012134,Medium
6387,0.02550399156708504,0.5461607141255862,0.8459954201407163,High
8141,0.023816409467357077,0.006398144073376355,0.6852479565948629,Medium
16941,0.02527163293411514,0.7832656273832108,0.9172895451610825,Excellent
15701,0.09119920035360206,0.6625944001402587,0.8349388797945562,High
15997,0.0080914619948333,5.2263280061077175e-09,0.6943359781715149,Medium
5458,0.029781119451108427,0.588821664926453,0.85579971586216,High
16903,0.009861483376554596,0.5178256580306217,0.8484446590455983,High
18591,0.02998310025111088,0.001130889217784674,0.6793510965895577,Medium
8938,0.010478558545900202,0.16247084238102602,0.7414062617321777,Medium
18706,0.04301123015503272,0.5857074338162732,0.845604369036359,High
16984,0.48066406694708574,0.12426857914587097,0.40081572688080125,Low
2124,0.018286502545893434,0.6286780375819399,0.8758028594924564,Excellent
4615,0.07918279843666438,0.6253674180586103,0.832182266511918,High
17253,0.19658132965244093,0.4305854707178294,0.6915687104586401,Medium
9654,0.9561449758681989,0.6718812434864863,0.23226288993820665,Low
16890,0.043490336831969574,0.6066229534941491,0.851543650265866,High
9449,0.03307238984985627,0.9582999717665622,0.9643393186350693,Excellent
6554,0.057711794180108376,0.6603581061366189,0.8577091759149097,High
17087,0.5828850540603033,0.8771028288152867,0.5551113108023736,Medium
10169,0.04922604116759782,0.24203042904330224,0.7381508998956722,Medium
2938,0.006321695727420916,0.6290448751733551,0.8842882755428119,Excellent
13470,0.045680310531522356,0.0001644254395001028,0.6680731102597844,Medium
19184,0.011065669304434462,0.6061883636499421,0.8741105405818785,Excellent
14934,0.16455101442778308,0.5604488979804279,0.7529489592946802,Medium
1138,0.03735734958227977,0.6264174586013815,0.8617750928728186,High
12624,0.2693726154298965,0.6040760840562839,0.6926619944159575,Medium
14371,0.004590061037157704,0.8988073484170708,0.9664291617991108,Excellent
18466,0.006502672162468486,9.159497630945207e-07,0.6954484042712009,Medium
2842,0.011787491052304162,0.8349516940303137,0.9422342644724812,Excellent
13976,0.24950872222260514,0.9749876871328743,0.8178402005840386,High
11785,0.008450161993691615,0.5449184420785413,0.8575604192279782,High
16088,0.4551749680518043,0.9158115899275384,0.6561209993419985,Medium
18898,0.015419422740985124,0.597507261431415,0.8684585825107347,High
7935,0.9911559293705571,0.6195001166623679,0.1920408844393204,Low
6025,0.6028515996452354,0.42368269720549934,0.405108689409985,Low
13459,0.03455263062522564,0.6217206616510026,0.8623293570576428,High
18529,0.48126084189595425,0.7064573287134979,0.5750546092868813,Medium
2217,0.018556268015466455,0.5777281885656755,0.8603290689588761,High
18797,0.8729683462707323,0.5968805386690469,0.2679863192112015,Low
4331,0.9750195254763099,0.6232117333261937,0.2044498521644412,Low
19638,0.011464127270482056,0.5015758765965785,0.8424478738896362,High
11592,0.9433968834572053,0.5780235804987864,0.21302925572959222,Low
8674,0.13054694321951735,0.8756685522253755,0.8713177054139505,High
6349,0.007295352062723922,0.42154655631777804,0.8213572204514266,High
12925,0.8344995970844515,0.5313139592361444,0.27524446981172723,Low
9676,0.22858123782231207,0.6190078173352582,0.725695478724959,Medium
6585,0.056690142277797055,0.6042632518413482,0.8415958759579465,High
13572,0.48776479685981183,0.8411801152120446,0.6109186767617452,Medium
5746,0.020250843979140273,0.6608872471615038,0.8840905833630529,Excellent
16092,0.017769657892463455,0.32453730308734957,0.7849224304014805,High
17123,0.010831232993409963,0.6305724353319678,0.8815898675042033,Excellent
5150,0.08970735605882257,0.5296176926820475,0.7960901585634383,High
16280,0.00910460297809822,0.5800442200132758,0.8676400439193139,High
11964,0.01313758454771263,0.31425670913181925,0.7850807035561469,High
4635,0.010165890279209843,0.6574300330425205,0.8901128867173091,Excellent
8804,0.07630314724050823,0.822004995807514,0.8931892956738983,Excellent
6165,0.025601842114869298,0.00026764618320303414,0.6821590043745523,Medium
6832,0.4269249879050171,0.5216215095943731,0.5576389613448,Medium
785,0.8833259248443984,0.5625371403959767,0.2504329947277141,Low
19453,0.8149860966477377,0.5970030745446803,0.3086106547099877,Low
12812,0.020890706660220994,0.47335781901172247,0.827383851041362,High
19889,0.030944888006059094,0.00027773613513330336,0.6784218992362986,Medium
5796,0.00887569219727854,0.7090309037430009,0.9064962865848052,Excellent
4481,0.030748584801758096,0.5019774878545864,0.8290692369951452,High
11673,0.006904322766794299,0.5975787463234533,0.8744405979602798,Excellent
15048,0.009711247749004124,0.34964737098863946,0.798096337872289,High
8670,0.6641947736409781,0.8131578268888613,0.4790110065179737,Low
10315,0.008453658683357498,0.5477778984594208,0.858415808459476,High
14506,0.010980888683771516,1.3654453924488077e-05,0.6923174742575372,Medium
7280,0.00867133033348055,0.9247543864395772,0.9713563846984368,Excellent
3636,0.007097194552003094,0.7929221034147981,0.9329085948380371,Excellent
19782,0.9837648841792828,0.8502956909438973,0.26645328835767124,Low
7154,0.8265648943062196,0.9050953123535305,0.3929331676917054,Low
6455,0.013841767518777102,0.6260039980344596,0.8781119621471939,Excellent
9976,0.7245697321683686,0.0941334901084187,0.22104123451466756,Low
10560,0.9786004265075313,0.0005989016939093116,0.01515937195290087,Low
716,0.968186701361689,0.02005792345427274,0.028286686083099484,Low
2087,0.45169581293104094,0.42347226140977645,0.5108546093712043,Low
13285,0.5055180135092526,0.8090463230511562,0.58885128745887,Medium
10865,0.006321695727420916,0.5998777118448311,0.8755381265442547,Excellent
11018,0.036222056389957936,0.8261470389879998,0.9224886722234293,Excellent
3022,0.6912683919784236,0.6054663835523402,0.3977520406808055,Low
9502,0.9966625360082971,0.021069667259498284,0.008657124972041495,Low
15548,0.43401959250454414,0.8588319415215193,0.653835867703275,Medium
5411,0.9390175007515001,0.6576240939408959,0.23997497765621867,Low
6644,0.034727833453935986,0.7588041557505439,0.9033317633074079,Excellent
3787,0.2167983123281149,0.5745856200191729,0.7206168673760713,Medium
9101,0.019282204253306286,3.3740740277167903e-10,0.6865024571239078,Medium
9868,0.6219566915562337,0.8519795434367705,0.5202241789416675,Low
11474,0.007097194552003094,0.5649493563235722,0.8645167707106695,High
17988,0.048985244146026036,0.012145077641703556,0.6693538523902928,Medium
1938,0.0978284942078157,0.9519655014008995,0.9171097044747988,Excellent
877,0.6191537099307658,0.6582858512833449,0.46407815843346745,Low
13921,0.7842468736830485,0.007872694964581668,0.15338899691124058,Low
4371,0.005374523647608768,0.5427798098209596,0.8590717763929616,High
18178,0.2242037800687145,0.011621077858063987,0.546543677309319,Low
19319,0.014243491264147565,0.6157628311209049,0.8747584054513681,Excellent
1100,0.04636541361526438,0.03368121642554502,0.6776485753969784,Medium
6808,0.3090165909704248,0.5858377311824277,0.6594397056754309,Medium
17163,0.014687526634190302,1.7054807324725832e-11,0.6897187313611832,Medium
13970,0.0736926092424409,0.12731116621759286,0.6866085233955692,Medium
3683,0.10665136888574031,0.9534072677033668,0.9113662220909917,Excellent
17173,0.5735468984891734,0.6566740242557397,0.4955193783343005,Low
3687,0.03124925830821598,0.9322411147643553,0.9577978536135554,Excellent
16928,0.6858924446015137,0.3770938411754402,0.3330034411315725,Low
12571,0.03460512021588772,0.00030715469821810407,0.675868562258344,Medium
1382,0.010610796850808506,0.5909357415426177,0.8698531646672194,High
205,0.006552327383646894,0.6542799801242952,0.8916973648687357,Excellent
2743,0.006862354847665801,0.028565566867483485,0.7037660216668788,Medium
3825,0.2404817911933491,0.6104911989855155,0.7148101058603102,Medium
12079,0.03896095301234633,0.816618904752186,0.9177130043170134,Excellent
1099,0.015713923710400583,0.7270111402965802,0.9071035954916936,Excellent
10194,0.018347526860505628,0.5364548853951495,0.8480931968161909,High
10398,0.47972084965312484,0.535334144646681,0.5247956486368168,Low
10791,0.011689670423686589,0.7137742064901558,0.905949492650466,Excellent
13735,0.06259422445256338,0.5990940268951447,0.835912250951749,High
11274,0.9631666385570079,0.9165770465138413,0.30075646696424685,Low
18576,0.05071570765021959,0.6029767240660112,0.8453920218646496,High
19550,0.029163533758896534,0.5245236961474723,0.836942635213014,High
19011,0.014212101442514027,0.6750168080585777,0.8925565714078134,Excellent
19508,0.11248352155756658,0.5725964683991631,0.7930404754294523,High
16030,0.04722551715579864,0.9152811579503345,0.9415264853760412,Excellent
18458,0.06297871466083269,0.2803010406507034,0.740005211932628,Medium
12127,0.02279208388649729,0.009519978072581993,0.6869015347012264,Medium
15493,0.26698903488056014,0.6570968310482109,0.7102367248980712,Medium
17836,0.014073705598822372,0.7044133735933209,0.9014724181588205,Excellent
13943,0.04849613975628648,0.2592812104755442,0.7438370653132627,Medium
17817,0.03317803622321511,0.8657112420146635,0.9364887472481485,Excellent
12870,0.007097194552003094,0.9327905021581467,0.9748691144610417,Excellent
15393,0.05626876679609167,0.001331677785480911,0.6610113665783801,Medium
18433,0.03368966189218753,0.03479275645228796,0.686855063611155,Medium
12858,0.09280899122724123,1.826650414959992e-11,0.6350337061464111,Medium
5840,0.031696881644279286,0.586839184217187,0.8538639381141605,High
2014,0.07272106186321423,0.7296322549241138,0.8679849331729841,High
10443,0.018736824765711892,0.7327056009757651,0.9066959029567312,Excellent
9218,0.01888535094016923,0.7248284432248295,0.9042287873093303,Excellent
7891,0.6003307880442965,0.6014000717933068,0.4601884699069844,Low
18555,0.010756440131319408,0.6580994628002189,0.8899003307481421,Excellent
19013,0.005847282380238782,0.9363139228462902,0.9768010791877199,Excellent
9985,0.04713707440270476,0.6266821880686892,0.8550087043387133,High
17083,0.12886769823430688,0.9137199718664875,0.8839086027959313,Excellent
2483,0.010148575399252407,0.585388900324402,0.8685126673178439,High
19318,0.22470380394938347,0.000547504937038946,0.5428715887165432,Low
6536,0.8988266984756389,1.2473395818790914e-11,0.07082131107079478,Low
10448,0.008453658683357498,0.060678747600130534,0.712286063201689,Medium
14135,0.12208448353573871,0.6410420901944475,0.8068534885833172,High
11248,0.014350332223102578,0.5592780720108255,0.8577381890470759,High
1258,0.9372038979087836,0.5763028252672183,0.216848119044017,Low
16173,0.01906119227280109,0.20154594195805356,0.7471209479964552,Medium
7856,0.6829628968773698,0.8908536018549447,0.4891820527423245,Low
184,0.11443931812620195,0.6547077865452271,0.8163048132752266,High
17084,0.11088392182035406,0.61573415862322,0.8071015023127182,High
740,0.6405880016712571,0.6468963645521509,0.4456573081957653,Low
13570,0.015200292852377006,0.8959772393848842,0.9581529668188014,Excellent
19343,0.17815442871606046,9.995382433258286e-07,0.5752921997602306,Medium
2982,0.23299922777266477,0.5384367949761378,0.698431579051976,Medium
8915,0.02261517968516197,0.5787872920290431,0.8578055618290995,High
6042,0.08149594078888428,0.9252589849287791,0.9205305369264147,Excellent
3660,0.592756313463674,0.9108302844323131,0.5583196659051222,Medium
4784,0.03936354318081105,0.3755639877953167,0.7851147161120272,High
7075,0.8148170613786757,0.10459788736387618,0.16100742324408984,Low
17352,0.08058008011304979,0.04474893826095715,0.6570186253991522,Medium
6027,0.03507664619348687,0.7124229316908735,0.8891732271718211,Excellent
19314,0.4707490294792375,0.6134754628491548,0.5545183182192801,Medium
1317,0.038592272885767165,0.5988684469591062,0.8526459430676948,High
7569,0.031474799423621774,0.8017527397805415,0.9184934623376271,Excellent
2617,0.02285934212891518,0.8169949721062683,0.9290969521416398,Excellent
11238,0.9524663804114301,0.7970879526793541,0.27239991951580517,Low
4107,0.935906306768414,0.8446765140580547,0.2982685394795266,Low
13845,0.01515553061620433,0.551696930284984,0.8549002076541521,High
8936,0.7172006882239818,0.746298602982397,0.4218490991379319,Low
6786,0.015516208254532373,1.8655128741501833e-06,0.6891392138756895,Medium
16144,0.013013645339409676,2.0349955916288e-07,0.6908905093122809,Medium
11450,0.1321869200552597,0.11581707436009193,0.6422142782693459,Medium
13079,0.030585526455102388,3.2424483731634034e-09,0.6785901324541629,Medium
18768,0.02530288423746075,0.6450723309152026,0.8758096803083382,Excellent
3848,0.015234607379362974,0.6005844580320362,0.8695111122440567,High
15661,0.5757800468969562,0.9154606024038726,0.5715921478932924,Medium
10850,0.04679412471111517,0.34746527203516936,0.7714836943127701,High
12513,0.028653176108051587,0.0039844176752894134,0.6811381020269507,Medium
9712,0.03185854063614618,5.460860690294347e-07,0.6776991853805183,Medium
3316,0.021808682904098837,0.08802485556369523,0.7111413786362394,Medium
19211,0.006498240418543658,0.0014675842753207925,0.6958915069896157,Medium
16630,0.028929978132469027,0.7419329341526179,0.902328895553057,Excellent
17777,0.10276270295127168,0.5409563953594089,0.7903530265419324,High
8134,0.009190892511309189,0.6038395554462302,0.8747182418759526,Excellent
16976,0.08685556328215908,0.5574947310947471,0.8064495250309128,High
6320,0.05271480629205442,0.2737425665408314,0.7452224055578113,Medium
303,0.014376619469721571,0.8304277361543826,0.9390646872175096,Excellent
382,0.9495934964738256,0.111381279888548,0.06869893643488645,Low
15292,0.8780162793512276,0.9647660365920236,0.3748184154317477,Low
10801,0.008023543449227618,0.6382220634082524,0.8858501386080164,Excellent
11531,0.03916593827174558,0.6304097446183934,0.861706766595296,High
816,0.642942268313737,0.8833690338006934,0.514951122320592,Low
11427,0.01731258199221162,0.6035988419714621,0.8689608451968904,High
4325,0.897936576612023,0.5968605164439853,0.2505025513047795,Low
9238,0.6476432381772758,0.6160344986477585,0.4314600828702345,Low
15545,0.5678803835433114,3.0979567374456624e-08,0.3024837408135522,Low
16108,0.073358856166233,0.33732108857756765,0.7498451272569071,Medium
7341,0.21410012642152687,0.0009281153918221463,0.5504083461224778,Low
19455,0.09508596986292342,0.6552545940059934,0.8300161992977515,High
17411,0.030596792968564584,0.6180173883484466,0.8639874614265388,High
19096,0.011503871955265893,0.8195890112243994,0.9378239929986336,Excellent
11961,0.9879617617266432,0.8957802314650017,0.2771608362308503,Low
2660,0.1970258903715189,0.579385469479327,0.7358975175837348,Medium
11536,0.004618502560576714,0.7011284531207023,0.9071055841438069,Excellent
329,0.5737630759761208,0.4313647430598599,0.4277752697346734,Low
11595,0.052561663523789826,0.5776968329020712,0.8365158854039685,High
13082,0.13197992108059872,0.049049316485067385,0.622328850189101,Medium
12953,0.4387167513262818,0.9720730871496555,0.6845202002164994,Medium
16187,0.015728362078041198,0.489771090263953,0.835921473624557,High
5256,0.021341488617003378,0.011442436891128617,0.6884936890354362,Medium
13588,0.09005302135150367,0.8043187004846383,0.8782584951993389,Excellent
3236,0.7767180493602102,0.45170068972575567,0.2918075723655796,Low
17383,0.5152252749713567,5.366005169440637e-06,0.33934391732160113,Low
2010,0.021944334643832598,0.926503490748255,0.9625900129737937,Excellent
10006,0.0639017369751991,0.5468777456336932,0.8193321078074685,High
5640,0.8558600446431149,0.1458805803896597,0.14466214286671747,Low
9192,0.016225393116126103,0.007518041402837898,0.690897637239563,Medium
15093,0.008436326368795571,0.0034334710673467363,0.6951246128620471,Medium
15406,0.07599950404311998,0.002217335395425712,0.6474655477884438,Medium
18810,0.19427859972249265,0.26996578324010323,0.6449947151662861,Medium
9518,0.08749622598965581,0.6336317655627491,0.8288421714760656,High
8169,0.028347130552090184,0.6936523603987023,0.8882527167331475,Excellent
18561,0.06689692983636632,0.9479847425393815,0.9375675718763581,Excellent
10986,0.9494552538193791,0.6485874146811087,0.22995754673076724,Low
15986,0.02432537629427736,0.5980092118633146,0.8623750001530002,High
14756,0.03761832488557307,0.6058335536111378,0.8554172386634401,High
10596,0.0071357896110219934,0.541071491388747,0.8573263946889087,High
4995,0.014333773721487138,0.6281856549707625,0.8784220548861877,Excellent
4611,0.1383688863175095,0.8072836728006515,0.8453268814179389,High
8577,0.04938127089345332,0.5734240791715478,0.8374603341260469,High
10446,0.10742683711734966,0.0003186482302019015,0.6248968084869158,Medium
2752,0.04908790176507131,0.4991270824283899,0.8153765934929671,High
2088,0.028798715037248145,0.7548443663197737,0.9062942093698583,Excellent
12955,0.01942250795560271,0.2899844313757789,0.7733995738438117,High
11281,0.1023991247642068,0.5876778538616572,0.8046239688235524,High
19662,0.04189917391799652,0.5857571755574056,0.846397730924624,High
600,0.22740846191850175,0.7809556571401893,0.7751007737991056,High
1422,0.007804841355346119,0.8493184002729135,0.9493321311331318,Excellent
2560,0.02213807450495475,0.7792605025246802,0.9182814986039357,Excellent
161,0.019099839318181207,0.9285829133725262,0.965204986489031,Excellent
5849,0.2847348893131051,0.685611875262695,0.7063691400596349,Medium
6958,0.01759574840619793,0.022392526191880573,0.6944007339732255,Medium
6267,0.9105300593203984,0.9625120618117107,0.35138257701923425,Low
7020,0.9676562844551746,0.0005757621201162694,0.02281332951741266,Low
7178,0.2565611301212665,0.6097082895220594,0.7033196957717313,Medium
3122,0.026143972268393843,0.9684234949195275,0.9722262678879825,Excellent
15517,0.011965298897617216,0.6295140482117542,0.8804785052351941,Excellent
8752,0.03688125831672233,0.9276590158836184,0.9524808239433799,Excellent
5148,0.03484597939538386,0.9423750214014707,0.9583203208436725,Excellent
17924,0.013344511948919098,0.4554752980334754,0.8273014310457992,High
14207,0.044633798584197755,0.6079657865186726,0.8511460769466633,High
9275,0.1654848634831568,0.9251395894661236,0.8617024724016273,High
18642,0.11791287539645975,0.09501940954572734,0.6459668100861963,Medium
3056,0.7578938556803402,0.508840988814599,0.32212659766814156,Low
4872,0.028711469122812423,0.02336523494715189,0.6869115420981768,Medium
4994,0.8247419535495597,0.9783953225604441,0.41619922928344144,Low
3262,0.25463820055275405,0.8220437224440298,0.768366376346281,High
14516,0.011209951110039848,0.18976920698672614,0.7490837963189899,Medium
14617,0.03676239057577757,0.6095353232289386,0.8571269235656371,High
9983,0.0168694176294201,1.1518273509220325e-06,0.6881917532076112,Medium
7822,0.21489693439587337,0.8215089378045158,0.7960248272642434,High
16904,0.0991399347793165,0.6504681422234302,0.8257424883215074,High
18366,0.007637849660020437,0.9179928408375546,0.970051357489252,Excellent
19474,0.8686141850283299,0.5803854659022957,0.2660857102508578,Low
7730,0.008367512361397888,0.55064640393319,0.8593366625269785,High
5030,0.027274029123993373,0.0006746455145553688,0.6811105732675712,Medium
10761,0.6310328356505778,0.5769559484524698,0.43136379958033644,Low
14004,0.023746936289322992,0.6029164172008974,0.8642520697577432,High
8909,0.28277912821450113,4.8810815976643107e-08,0.502054624893094,Low
18980,0.008458036049197022,0.5560983686659703,0.8609088853653531,High
4136,0.013399931139375465,0.6231333311257327,0.8775600475401569,Excellent
11636,0.018031669071033422,0.91338518907131,0.9613933883716695,Excellent
7759,0.012784512459988425,0.006424374913773975,0.6929781537521402,Medium
9267,0.9497514987514559,0.6425739578055156,0.22794613821563553,Low
16492,0.18875135469207985,0.65231707435531,0.7635691740221371,Medium
1637,0.027795524964076522,0.6337822359242405,0.8706778033024186,High
3784,0.01814188122606431,0.6156805303734975,0.8720048422538043,High
1229,0.010204066930976597,0.8329022818677909,0.9427278377086535,Excellent
376,0.319808853441258,0.5944350538040063,0.6544643187323212,Medium
11308,0.012749525662675803,0.8158954478069473,0.9358439663782111,Excellent
8763,0.016309994557062224,0.5721088636108471,0.8602156628933105,High
6810,0.022039128736650652,0.595027300315758,0.8630807999790718,High
4786,0.014130076153150463,0.00039908606102694326,0.6902286725111028,Medium
15938,0.9169194258337791,0.6579311186329259,0.2555357375062324,Low
5550,0.018010454280866454,0.6017150452662537,0.8679071955832696,High
2922,0.008764102692086486,0.7454952357397651,0.917513698837469,Excellent
19097,0.1391945171151427,0.7395689307308349,0.8244345172386505,High
10402,0.012306564309649775,0.848354720519755,0.9458918211391716,Excellent
11387,0.25973773057358335,0.6109706906208018,0.7014747957847323,Medium
9086,0.9147788961069271,0.6314873181587954,0.24910096817278968,Low
2604,0.022538407056535516,0.9505609219426249,0.9693913916432125,Excellent
1110,0.0158869015378456,1.2786566671437247e-12,0.6888791689238917,Medium
7423,0.03337926784839675,0.6838106108137101,0.8817776957502352,Excellent
2534,0.010109521913285067,0.5997673819731195,0.8728535492526363,High
9781,0.08387128066388785,0.6498766452720459,0.8362530971168922,High
14572,0.8435834336657352,0.617871272587794,0.2948529782103235,Low
14950,0.20002542687545397,0.6441766470767774,0.7532351953102153,Medium
2372,0.11443931812620195,0.8589069972722134,0.8775645764933225,Excellent
4864,0.32852655545619763,0.830257323277015,0.7191086081637661,Medium
7785,0.015884783008989628,0.6303831185187472,0.8779955874493313,Excellent
15259,0.027445273349969452,0.8877451522467652,0.9471118543290509,Excellent
9251,0.9425106387162038,0.8733782229279029,0.3022560197770282,Low
18619,0.007118156868555706,0.5881120366196755,0.8714509011779136,High
12449,0.25914435266467006,0.0021618469990554844,0.5192475072344476,Low
8115,0.022420685348765818,0.5854619680056407,0.859944110657556,High
19541,0.008453658683357498,0.8244077636414543,0.941404768014086,Excellent
14392,0.08063635491609362,0.9235621768370076,0.9206232046098367,Excellent
18039,0.14686320786214474,8.770414505092379e-05,0.5972220657400139,Medium
11255,0.547077278185537,0.5550708624901607,0.4835671640171723,Low
3095,0.7576983469697772,0.5789349739683034,0.3432916493116469,Low
4890,0.032424192010638675,0.618711238869819,0.8629164372534985,High
18732,0.015663827728582175,0.0004167758745637244,0.6891603533523615,Medium
6162,0.04249463480400997,0.6505918166809166,0.865431300641468,High
16154,0.17337725648512325,0.6399764286790179,0.7706288490641191,High
12137,0.3980406576252354,0.5829815381776831,0.5962660011156402,Medium
11059,0.029602330590485525,0.9579362573786896,0.966659245800267,Excellent
19608,0.9907266679141367,0.1939692918733485,0.06468212002210888,Low
1,0.03953023686003045,0.6386122909028548,0.863912521468835,High
19865,0.0158443778259126,0.6040614118725046,0.8701273590836125,High
8733,0.9536951131316089,0.7774706840658646,0.2656546260276331,Low
9792,0.008707091320610297,0.02432039319586821,0.7012011540343333,Medium
13369,0.40345052572115936,0.03915161148648294,0.4293301154411333,Low
16002,0.0089316929438173,0.698044398955771,0.9031611346260591,Excellent
14560,0.007295352062723922,0.007191094048118681,0.6970505817705288,Medium
14116,0.45866401591819045,0.597944300929922,0.5583184791362432,Medium
7904,0.012248327162348941,0.5765919979560988,0.8644037703731854,High
15299,0.3425134006894214,0.5617964292321039,0.6287795482870362,Medium
3614,0.013176729001598116,0.04258817785607027,0.7035527430557024,Medium
14438,0.8531171146284204,0.6467928088421,0.29685586241273565,Low
4812,0.026973714142870295,0.8892660094842786,0.9478982029452743,Excellent
6573,0.9316365837891826,0.6474453805544271,0.24208800551390033,Low
8201,0.030996759016373675,0.8387438095642215,0.9299254115578048,Excellent
1719,0.6674177531493654,0.6442534036411398,0.42608359388778616,Low
7767,0.023535174031560486,0.4646530212235838,0.8229212845449827,High
15013,0.10120827950686455,0.00015214383869543698,0.6291998474968034,Medium
15664,0.13237058772554655,0.5614941761708119,0.7757888414433609,High
11739,0.5279093190688674,0.6131915115643642,0.5144209301211021,Low
11860,0.00938596070231841,0.8114201554264248,0.9368558741363044,Excellent
4963,0.03378958398560522,6.272936077212565e-05,0.6763661100183079,Medium
18792,0.028561172084932272,0.8027406191814923,0.920829365294995,Excellent
8279,0.6200581725863002,0.38987346074320584,0.38292131741255153,Low
13494,0.07533570248585421,0.20268378788374974,0.708070144625027,Medium
9483,0.7156793215139594,0.002446855084809785,0.19975853146567132,Low
9403,0.010655320593871413,1.1933603551035723e-07,0.6925413113851007,Medium
4083,0.8943413802016479,0.8460952033749569,0.3277895948713335,Low
3193,0.1596071027978606,0.001002415695529485,0.5885757527501564,Medium
6472,0.007053966636007321,0.7620959060055752,0.9236909951564674,Excellent
13686,0.03203366188330104,0.5738993009514439,0.8497462269671223,High
5417,0.2621826623919703,0.6816868183941777,0.7209781818438741,Medium
7592,0.5111247258690892,0.48773037898293015,0.4885318055865166,Low
15939,0.6162968854058977,0.57893077111959,0.44227141155174865,Low
9975,0.15363510129610744,0.6298323911886083,0.7814051464493073,High
16085,0.02683883039548651,0.6150954223029022,0.8657414454140301,High
611,0.02962431182782531,0.580113152739205,0.8532969275422837,High
9423,0.7860850008392464,3.658096280236255e-05,0.14975147370136824,Low
3395,0.8079483120436112,0.7867209028301108,0.3704524524185054,Low
7931,0.006024532502749431,0.919085562021973,0.9715084958546671,Excellent
9259,0.05543531013599648,0.934886503946191,0.9416612340886598,Excellent
6605,0.9943593399718015,0.6257908631673346,0.19168572096993933,Low
18143,0.9091260797932335,0.9277019759742874,0.3419223369370228,Low
7033,0.010090545442224161,0.9488442637055129,0.9775898973020969,Excellent
10635,0.01669210476339605,0.6442519412123894,0.8815911090293396,Excellent
5467,0.03217876666547818,0.9015568622094601,0.9479419219970033,Excellent
13296,0.0064946360921126125,1.8527697336901368e-08,0.6954537602938302,Medium
19940,0.017424970462753053,0.958595561487653,0.9753811891223687,Excellent
7285,0.008271157964841664,2.3975616250552998e-05,0.6942173821094859,Medium
15985,0.25170546979580566,0.6174441098135626,0.7090394040870048,Medium
17959,0.04722551715579864,0.8843536564344107,0.9322482349212642,Excellent
1319,0.048689810225458034,0.6403536632077311,0.8580232318044987,High
